timestamp,event,source,stock_id,dataset,token_present,token_source,token_masked,login_status,login_message,request_count,dataset_request_count,user_count,api_request_limit,remain,status,status_code,message
2026-06-20 06:09:50,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:11:05,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:11:19,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:15:33,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:15:33,api_call,balance sheet source,2330,TaiwanStockBalanceSheet,False,,,missing_token,FINMIND_TOKEN is not set,2,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:15:57,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:15:58,api_call,balance sheet source,2330,TaiwanStockBalanceSheet,False,,,missing_token,FINMIND_TOKEN is not set,2,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:17:00,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:17:00,api_call,balance sheet source,2330,TaiwanStockBalanceSheet,False,,,missing_token,FINMIND_TOKEN is not set,2,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:17:00,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,3,2,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:17:01,api_call,balance sheet source,2330,TaiwanStockBalanceSheet,False,,,missing_token,FINMIND_TOKEN is not set,4,2,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:19:25,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:19:25,api_call,balance sheet source,2330,TaiwanStockBalanceSheet,False,,,missing_token,FINMIND_TOKEN is not set,2,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:19:44,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:19:45,api_call,balance sheet source,2330,TaiwanStockBalanceSheet,False,,,missing_token,FINMIND_TOKEN is not set,2,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:00,generate_static_start,generate_static_csv,,,False,,,missing_token,FINMIND_TOKEN is not set,0,0,,,,missing_token,,"full_rebuild=1, output=AllStatic.csv, token="
2026-06-20 06:20:00,token_check,generate_static_csv,,,False,,,missing_token,FINMIND_TOKEN is not set,0,0,,,,missing_token,,FINMIND_TOKEN is not set
2026-06-20 06:20:00,api_call,EPS source,1101,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:00,api_call,profit source,1101,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,2,2,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:00,api_call,balance sheet source,1101,TaiwanStockBalanceSheet,False,,,missing_token,FINMIND_TOKEN is not set,3,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:01,api_call,revenue source,1101,TaiwanStockMonthRevenue,False,,,missing_token,FINMIND_TOKEN is not set,4,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:01,api_call,profit source,1101,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,5,3,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:01,api_call,PER/PBR 60D,1101,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,6,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:02,api_call,disposition period,1101,TaiwanStockDispositionSecuritiesPeriod,False,,,missing_token,FINMIND_TOKEN is not set,7,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:02,api_call,EPS source,1216,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,8,4,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:02,api_call,profit source,1216,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,9,5,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:20:03,api_call,balance sheet source,1216,TaiwanStockBalanceSheet,False,,,missing_token,FINMIND_TOKEN is not set,10,2,,,,sent,,FinMind request sent with token in query params and/or Authorization header
